Unit_Type,Operation_Type,Base_Location,Morale_Score,Supply_Level,Communication_Quality,Command_Structure,Intel_Availability,Equipment_Readiness,Training_Level,Casualty_Count,Engagement_Frequency,Resilience_Index,Success_Rate,Mission_Outcome
Aviation,Training,Mountainous,6.220267090175868,High,9.040035386430935,Flat,Minimal,Excellent,Basic,43,Rarely,4.648396564880965,55.46499011778984,Successful
Naval,Training,Urban,5.684238840219314,Medium,5.802887803245331,Flat,Limited,Excellent,Basic,41,Occasionally,1.4183915008559542,56.303251185383346,Ongoing
Naval,Support,Rural,3.565434053968662,Low,6.810128424974703,Decentralized,Minimal,Good,Intermediate,34,Occasionally,7.120500354056963,100.401216060623,Ongoing
Naval,Reconnaissance,Rural,6.320517413413098,Medium,5.133594436045274,Flat,Extensive,Good,Basic,23,Occasionally,6.499705819073429,79.18783138535974,Ongoing
Infantry,Combat,Urban,3.2279212232281846,Medium,8.221817430311944,Hierarchical,Extensive,Fair,Intermediate,29,Frequently,3.7790648114001697,74.90488590940517,Ongoing
Armored,Reconnaissance,Mountainous,4.95523068700638,Low,7.293209153066093,Hierarchical,Minimal,Fair,Intermediate,16,Rarely,4.8574447750493865,57.63018416674397,Ongoing
Naval,Reconnaissance,Mountainous,6.303683143960711,Medium,5.720052672508054,Decentralized,Minimal,Fair,Advanced,46,Rarely,5.279906916354225,86.53595795733227,Ongoing
Armored,Training,Urban,5.925825558986227,Low,7.841815482506795,Decentralized,Minimal,Fair,Intermediate,35,Rarely,6.81953472316365,76.28217267924526,Ongoing
Infantry,Training,Urban,3.649921977161064,Low,6.952784592739282,Decentralized,Limited,Fair,Basic,5,Rarely,6.835276876852345,84.98600291431133,Ongoing
Naval,Training,Coastal,7.394989033128727,Medium,8.004330749274443,Hierarchical,Extensive,Good,Basic,31,Occasionally,4.829214481603723,56.244931246166786,Ongoing
Infantry,Combat,Mountainous,5.173389142971068,High,5.152595291119691,Decentralized,Minimal,Excellent,Advanced,33,Rarely,2.996935546112682,84.66037549626962,Ongoing
Infantry,Combat,Coastal,6.485990821878303,Low,6.351758754101468,Decentralized,Extensive,Poor,Basic,43,Occasionally,5.68451278415621,57.486059423594725,Ongoing
Armored,Combat,Rural,8.058202013346495,High,7.274029610711848,Hierarchical,Extensive,Excellent,Intermediate,15,Occasionally,7.636421409348994,48.79124834714236,Successful
Naval,Reconnaissance,Coastal,7.235041097549214,High,8.37794426821569,Flat,Extensive,Good,Basic,6,Rarely,3.9273058460346264,96.6145089338198,Successful
Infantry,Training,Urban,7.240258812662088,Low,5.0484728340834835,Decentralized,Extensive,Poor,Intermediate,31,Rarely,5.037574197505813,85.27559728197141,Ongoing
Naval,Support,Urban,5.385359859698944,High,7.2292904688627315,Flat,Minimal,Poor,Basic,16,Occasionally,5.162493089327698,75.97559842390993,Ongoing
Armored,Reconnaissance,Urban,6.587870241821019,Medium,8.984359418460553,Flat,Extensive,Excellent,Basic,31,Rarely,4.034702608254338,78.16984337755275,Ongoing
Infantry,Combat,Urban,5.427193149128632,Medium,7.123583827706963,Flat,Extensive,Poor,Advanced,13,Frequently,2.371762408359257,50.24531515109742,Ongoing
Armored,Support,Coastal,2.581351064443173,High,6.365494911357378,Flat,Limited,Good,Intermediate,25,Rarely,3.1994202341715665,84.7483943961328,Ongoing
Naval,Support,Coastal,5.605487585010085,Medium,5.923869658809034,Decentralized,Minimal,Poor,Advanced,8,Rarely,5.723836086383798,59.599654432293455,Ongoing
Naval,Training,Coastal,5.512721967476931,Low,5.957282509070594,Decentralized,Extensive,Excellent,Advanced,12,Frequently,4.949261408099331,92.77937161424803,Ongoing
Armored,Support,Urban,6.167458723043638,Low,7.448873837791377,Decentralized,Extensive,Excellent,Advanced,49,Rarely,4.923589846728861,69.5836282194108,Ongoing
Aviation,Combat,Urban,4.744006049573209,High,3.0291208034557036,Hierarchical,Minimal,Fair,Advanced,24,Rarely,3.3708915998501436,69.76956819032435,Ongoing
Infantry,Training,Mountainous,3.4770888864722984,Medium,5.905462515229139,Hierarchical,Minimal,Good,Intermediate,11,Rarely,5.151685035062878,71.95671544906907,Ongoing
Naval,Support,Mountainous,6.313012166350454,High,7.835510832343317,Flat,Extensive,Poor,Intermediate,44,Rarely,5.395656937843322,49.49553727075606,Successful
Naval,Training,Urban,2.373455425495504,Medium,8.49102692974413,Hierarchical,Limited,Poor,Basic,15,Rarely,4.1835387613859885,70.82071513359672,Ongoing
Infantry,Support,Mountainous,7.9176382717129385,Low,5.128347637224936,Flat,Limited,Poor,Basic,48,Rarely,5.099817717416622,62.11924432681242,Ongoing
Armored,Reconnaissance,Rural,4.537163877590015,Medium,5.744045967297781,Flat,Minimal,Excellent,Advanced,29,Frequently,4.454604394716822,73.42422298524254,Ongoing
Armored,Reconnaissance,Rural,5.491056344112336,Medium,7.148771122730456,Decentralized,Minimal,Good,Intermediate,20,Rarely,5.205823991825211,41.004343235690534,Ongoing
Armored,Combat,Urban,6.117116306563144,High,8.242362171729932,Decentralized,Limited,Poor,Basic,23,Frequently,6.94620463516015,93.6898538809741,Successful
Aviation,Reconnaissance,Coastal,6.181376089688381,Low,6.259812320288717,Hierarchical,Limited,Good,Advanced,42,Occasionally,3.863838566937306,77.71920420868996,Ongoing
Aviation,Reconnaissance,Rural,2.1820314000965304,Medium,6.7477810161487195,Decentralized,Limited,Poor,Advanced,4,Occasionally,8.233375348109826,62.87324256517229,Ongoing
Naval,Reconnaissance,Rural,6.648173161088527,Low,7.677708482809131,Hierarchical,Limited,Fair,Basic,46,Frequently,9.8929367899501,57.55598785524938,Ongoing
Armored,Support,Coastal,5.606307656752547,Medium,4.692652026916968,Decentralized,Limited,Fair,Intermediate,32,Rarely,5.99205794690457,85.60106330509564,Ongoing
Infantry,Support,Mountainous,3.7294772308827824,Low,10.250004361132564,Decentralized,Minimal,Fair,Basic,48,Frequently,6.584282870444822,48.75105257216053,Ongoing
Naval,Training,Coastal,3.500666098108172,Medium,7.165390426115534,Hierarchical,Minimal,Excellent,Basic,30,Frequently,4.321730037439175,60.23210414865956,Ongoing
Infantry,Support,Mountainous,4.331893835886309,Low,6.299477178292995,Flat,Minimal,Poor,Intermediate,49,Frequently,5.007721778580322,60.312233777744886,Ongoing
Naval,Reconnaissance,Mountainous,2.402516626779016,Medium,9.281166168684605,Hierarchical,Minimal,Excellent,Basic,8,Frequently,5.335755588708122,59.90961292477077,Ongoing
Aviation,Support,Coastal,8.44453478197405,Low,7.254584222721259,Decentralized,Extensive,Excellent,Advanced,48,Frequently,6.194048509755551,64.29636334396055,Ongoing
Naval,Combat,Mountainous,7.9723026502866885,Medium,6.651504027699496,Flat,Limited,Excellent,Basic,34,Rarely,4.981842777489476,57.03132302865007,Ongoing
Aviation,Training,Rural,5.903400401951878,Medium,7.743913480122934,Decentralized,Limited,Fair,Intermediate,7,Occasionally,6.796739491743173,53.72902910232071,Ongoing
Naval,Training,Urban,4.553203167315818,Low,7.08332359512882,Decentralized,Minimal,Good,Intermediate,10,Frequently,7.105101312217324,83.30728259735648,Ongoing
Armored,Support,Mountainous,4.605784024125209,High,5.768889710533446,Decentralized,Limited,Good,Basic,16,Rarely,4.973982453941955,85.13509713150653,Ongoing
Infantry,Reconnaissance,Rural,6.516131412347936,Medium,9.134471657016734,Flat,Extensive,Good,Basic,15,Frequently,3.9117630498634464,81.57443679803373,Ongoing
Armored,Training,Coastal,8.515653799003902,Medium,4.004668551264987,Decentralized,Extensive,Poor,Basic,19,Frequently,6.8150558511005865,63.110607355477526,Ongoing
Naval,Combat,Mountainous,3.859206520806514,High,6.189953544011219,Hierarchical,Extensive,Excellent,Advanced,26,Frequently,5.578729801160797,67.4798332448322,Ongoing
Naval,Combat,Rural,2.7648279147533517,Medium,10.708690063487678,Hierarchical,Minimal,Excellent,Intermediate,13,Occasionally,5.1342971120387295,59.399644374406165,Ongoing
Naval,Training,Mountainous,8.095281547190542,Low,7.211169605784913,Hierarchical,Limited,Poor,Advanced,21,Rarely,3.7918439483809365,76.39365625338911,Ongoing
Aviation,Reconnaissance,Coastal,1.4257228248310971,High,3.828991964857688,Flat,Extensive,Excellent,Advanced,48,Rarely,5.209775394918871,79.54521375002513,Ongoing
Infantry,Reconnaissance,Urban,2.9829383834947074,Medium,9.2588056149523,Hierarchical,Extensive,Good,Advanced,6,Frequently,4.731421386004922,46.44221989067087,Ongoing
Infantry,Support,Mountainous,4.506284214978295,Low,6.431743546042917,Decentralized,Limited,Excellent,Intermediate,10,Rarely,2.5481097481663815,72.0957403179848,Ongoing
Naval,Support,Urban,1.8791330643899378,Low,4.880637682846148,Flat,Limited,Poor,Intermediate,16,Occasionally,5.814649060014625,73.44535084756932,Failed
Naval,Training,Mountainous,7.224298125613196,High,9.107077918932463,Decentralized,Extensive,Poor,Advanced,12,Frequently,6.10674543220721,82.11350802932311,Successful
Aviation,Support,Mountainous,6.7138105410102,High,9.194510041659505,Decentralized,Extensive,Good,Intermediate,16,Frequently,4.846675048475955,61.062375957671925,Successful
Armored,Support,Coastal,3.8504135455693658,High,9.854289478928623,Decentralized,Limited,Excellent,Intermediate,10,Frequently,5.257132487083097,53.83545406486109,Ongoing
Armored,Support,Mountainous,7.559228238355495,Low,5.062230843639467,Hierarchical,Minimal,Poor,Intermediate,3,Frequently,7.260258724144241,65.90249388837933,Ongoing
Infantry,Combat,Rural,7.898584856807652,Medium,6.7201508160998475,Hierarchical,Limited,Poor,Basic,15,Frequently,5.3980640558550075,83.90880837453524,Ongoing
Aviation,Support,Rural,4.773658703419873,Low,6.414368730031189,Flat,Minimal,Poor,Intermediate,30,Rarely,5.627239468869698,61.76309075013333,Ongoing
Naval,Training,Urban,4.098663644863985,Low,5.13434886873892,Flat,Extensive,Good,Intermediate,20,Occasionally,5.262221222232193,49.136136648875585,Ongoing
Infantry,Reconnaissance,Urban,9.519204055484956,High,8.14417965616436,Hierarchical,Minimal,Excellent,Intermediate,32,Frequently,7.136923652121622,47.57034164743078,Successful
Aviation,Support,Rural,6.44232364416831,Medium,9.186578362898757,Hierarchical,Minimal,Fair,Advanced,12,Occasionally,6.507876295405982,70.2235697878583,Ongoing
Armored,Reconnaissance,Urban,5.512649305937707,Low,6.0879658378118515,Decentralized,Extensive,Excellent,Basic,48,Frequently,7.07137152091088,76.5511997389495,Ongoing
Aviation,Support,Urban,7.7270918932792245,High,7.3107725480693535,Hierarchical,Extensive,Good,Basic,28,Rarely,5.884076771002487,96.43936825144797,Successful
Armored,Training,Rural,5.603861270006043,High,7.288471275351791,Decentralized,Minimal,Good,Advanced,14,Occasionally,6.353012773271946,69.63247850593152,Ongoing
Aviation,Combat,Rural,3.988758828161623,Medium,9.167844690855151,Hierarchical,Limited,Poor,Intermediate,9,Occasionally,3.704599533594555,76.41968395826031,Ongoing
Infantry,Training,Rural,5.160319520975107,Medium,7.0153619012821755,Decentralized,Limited,Poor,Intermediate,32,Frequently,5.008671876178921,74.84283600463135,Ongoing
Armored,Combat,Coastal,7.077308574639471,High,7.065526974503777,Hierarchical,Extensive,Good,Basic,14,Frequently,5.887986042994671,73.4791398856795,Successful
Infantry,Support,Coastal,1.0156288673015728,Medium,8.83097648567761,Hierarchical,Extensive,Fair,Intermediate,42,Occasionally,7.080657569800115,75.78424467004511,Ongoing
Infantry,Support,Rural,4.423938521121558,Medium,7.247082943490828,Flat,Limited,Fair,Basic,12,Rarely,6.703044657034777,46.37597155778904,Ongoing
Armored,Combat,Mountainous,7.76611479716321,Low,5.862025941347721,Flat,Limited,Good,Advanced,34,Frequently,4.683380373460936,76.09143921874906,Ongoing
Armored,Training,Rural,3.9762631978129646,Medium,4.812574595887753,Decentralized,Extensive,Poor,Basic,20,Frequently,4.604718718890536,70.21184807977149,Ongoing
Naval,Training,Coastal,8.09221712086282,High,5.762391042771111,Flat,Limited,Good,Basic,29,Frequently,4.480000403607962,96.52899271674148,Ongoing
Naval,Combat,Urban,7.829487638719625,Medium,7.485197548378038,Flat,Minimal,Poor,Basic,47,Frequently,2.903018930869738,75.83583329578302,Ongoing
Naval,Support,Mountainous,4.868941769022097,Low,4.400628804848786,Hierarchical,Extensive,Poor,Basic,45,Occasionally,5.533939028928372,65.68077953930084,Ongoing
Infantry,Combat,Mountainous,3.8629213902219988,Medium,7.546545930454918,Decentralized,Minimal,Good,Basic,42,Occasionally,4.65918408220781,45.45875635265814,Ongoing
Infantry,Support,Urban,4.425282251700731,Low,3.9761789800781795,Flat,Minimal,Excellent,Advanced,41,Frequently,4.562853601975898,80.70820771582001,Ongoing
Naval,Combat,Mountainous,10.329228984002869,Medium,5.007211393835201,Flat,Minimal,Good,Intermediate,44,Frequently,7.0445882358989955,85.7148513182115,Ongoing
Infantry,Support,Urban,8.748848893866487,Medium,8.304320544920568,Hierarchical,Minimal,Excellent,Intermediate,6,Rarely,4.631465970373182,79.26963873542425,Ongoing
Infantry,Combat,Coastal,5.250781943613477,High,6.110046313197069,Hierarchical,Limited,Fair,Basic,48,Frequently,4.152921483970826,98.06356653922379,Ongoing
Armored,Reconnaissance,Mountainous,3.783692896759181,High,7.460319691623848,Hierarchical,Extensive,Poor,Intermediate,23,Rarely,6.529701300119912,51.826247122879195,Ongoing
Armored,Support,Mountainous,5.234082071162526,Medium,6.889522110453564,Decentralized,Limited,Fair,Basic,15,Rarely,7.277883970354301,57.06008647563635,Ongoing
Infantry,Training,Urban,5.487653853233529,Medium,10.115428768574425,Hierarchical,Minimal,Poor,Intermediate,4,Frequently,5.001842549953433,70.4295418785816,Ongoing
Naval,Combat,Urban,2.513282524781292,Low,7.271872311293823,Decentralized,Minimal,Poor,Intermediate,5,Frequently,4.555966702111113,76.05890864401512,Ongoing
Aviation,Training,Coastal,5.160082538430521,Low,4.954336162107756,Hierarchical,Minimal,Good,Intermediate,1,Frequently,4.91568103809041,77.94053110446414,Ongoing
Naval,Combat,Urban,7.64480864962346,High,8.21654589083284,Flat,Minimal,Poor,Intermediate,2,Rarely,6.419805309613011,77.76044846796364,Successful
Aviation,Training,Urban,1.4012866375670532,Medium,4.893707125503445,Decentralized,Extensive,Fair,Advanced,9,Occasionally,4.691998880950116,62.417306301490136,Ongoing
Naval,Training,Coastal,6.653167930274496,Medium,8.984156160975036,Hierarchical,Extensive,Poor,Basic,23,Rarely,5.541923633156088,84.60963530313792,Ongoing
Armored,Combat,Rural,7.749595940109559,Low,8.586926091560365,Hierarchical,Extensive,Excellent,Basic,47,Frequently,3.8388860546000014,63.16389509593985,Ongoing
Infantry,Combat,Rural,3.8788853098112637,Medium,7.59249924738201,Flat,Minimal,Excellent,Advanced,32,Rarely,9.953871041327378,67.17906218264464,Ongoing
Infantry,Training,Urban,8.388351516382112,Medium,8.510011522842838,Flat,Minimal,Good,Advanced,19,Occasionally,4.575135153755641,45.25035265988102,Ongoing
Armored,Training,Coastal,3.6193258751033093,Medium,9.346804656591804,Flat,Extensive,Good,Advanced,21,Occasionally,5.723020471929848,82.7338230305602,Ongoing
Aviation,Training,Rural,5.882165323720807,Low,6.945468971710117,Hierarchical,Extensive,Poor,Advanced,31,Rarely,5.834813117346454,52.12824278911795,Ongoing
Aviation,Support,Coastal,4.386454630672739,Low,7.3413939632809635,Flat,Extensive,Fair,Advanced,29,Rarely,6.275249307043026,71.65475021465834,Ongoing
Aviation,Support,Urban,4.386007285674793,Low,7.484481690777876,Flat,Limited,Good,Basic,2,Frequently,3.726724151816635,60.672270608880844,Ongoing
Armored,Reconnaissance,Urban,3.765401860483909,Medium,5.53432836653713,Decentralized,Minimal,Good,Advanced,3,Occasionally,5.533689194989716,57.97660987454855,Ongoing
Aviation,Support,Coastal,6.39715096172404,Low,5.8476470582865065,Decentralized,Extensive,Good,Basic,3,Rarely,5.562209681142348,79.37208461793793,Ongoing
Armored,Support,Mountainous,6.697610915462898,High,7.115513584803884,Decentralized,Extensive,Excellent,Basic,38,Rarely,3.5477005078336656,81.82551149878857,Successful
Naval,Combat,Urban,4.871155600845623,High,6.988049987384602,Hierarchical,Minimal,Fair,Intermediate,30,Rarely,4.839126542304098,56.21597905668774,Ongoing
Naval,Reconnaissance,Urban,2.2800635726554517,Low,7.508474722053757,Decentralized,Limited,Good,Intermediate,8,Rarely,2.9059693530925155,97.2170245952902,Ongoing
Armored,Reconnaissance,Urban,5.806340333268779,Low,6.012939547919445,Hierarchical,Minimal,Poor,Intermediate,29,Frequently,3.730163755278067,51.32864944636501,Ongoing
Infantry,Support,Urban,5.844028718821388,Medium,4.055338089426703,Flat,Extensive,Good,Advanced,28,Frequently,3.107458293951426,42.554857978216845,Ongoing
Naval,Combat,Coastal,4.566569977227145,Low,9.939920150350304,Hierarchical,Extensive,Good,Advanced,24,Rarely,5.060882181510206,45.21527954378009,Ongoing
Aviation,Combat,Coastal,8.734462574361617,Low,4.213084488753082,Hierarchical,Limited,Excellent,Intermediate,38,Frequently,5.489270448679459,80.75608107439224,Ongoing
Armored,Reconnaissance,Coastal,1.872141470198692,High,8.627235441457959,Flat,Limited,Excellent,Advanced,34,Rarely,5.146236868603537,44.776225512793914,Ongoing
Aviation,Combat,Coastal,0.5654325794928639,High,6.391737911278263,Decentralized,Minimal,Good,Intermediate,24,Rarely,6.501444715460713,91.84234615098411,Ongoing
Aviation,Training,Mountainous,3.5383302006046584,High,7.399594921672601,Decentralized,Extensive,Fair,Basic,36,Occasionally,6.315342382543176,78.6033026399116,Ongoing
Infantry,Support,Coastal,6.420849068182899,High,8.324924762178796,Decentralized,Limited,Excellent,Basic,35,Occasionally,5.979984244994108,113.3388748592463,Successful
Aviation,Training,Coastal,2.8883107251323183,Low,6.087291871824624,Flat,Extensive,Good,Basic,10,Frequently,5.069653861794596,71.16251844515016,Ongoing
Infantry,Reconnaissance,Urban,3.0380581629478494,High,4.26460328897469,Hierarchical,Limited,Fair,Basic,25,Rarely,6.898551654711129,53.87563342081065,Ongoing
Naval,Reconnaissance,Mountainous,6.902042672356309,Medium,9.000012981304392,Flat,Limited,Good,Intermediate,41,Frequently,3.99079623484288,70.84081439804179,Ongoing
Armored,Combat,Urban,5.925095845595499,Medium,8.33731845417547,Flat,Extensive,Fair,Basic,45,Occasionally,4.2663164012899575,80.0639549373654,Ongoing
Aviation,Combat,Mountainous,5.7541218192568,Low,7.144235119398425,Flat,Extensive,Poor,Basic,24,Frequently,4.637144995127961,74.73415034384006,Ongoing
Armored,Reconnaissance,Rural,6.562857838931056,Medium,8.649834630678393,Flat,Minimal,Excellent,Advanced,20,Rarely,5.265128401730454,98.36580424563275,Ongoing
Aviation,Reconnaissance,Mountainous,4.149614093454232,High,7.656318500775688,Hierarchical,Minimal,Poor,Basic,48,Frequently,7.66981978646786,54.263213364091186,Ongoing
